0, 10, [28.6666666666667, 7.92446596230557, 70.3586504444394, 96.7315139025665], [23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332], 38.68333333333335, 53.31432796252204, 38.98213503393075
1, 10, [23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332], [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], 38.11035807680575, 53.69451064502969, 40.264523053558825
2, 10, [23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332], [46.0, 7.92446596230557, 30.0247799029278, 98.9108187134503], 41.068691410139095, 52.121253712815964, 38.85874329838307
