23.8666666666667, 7.92446596230557, 89.6719053936486, 95.3981805692332
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
37.4333333333333, 9.73647180615168, 61.2710440416138, 91.9398502753766
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
26.4333333333333, 9.51826969357939, 70.3727843078855, 92.856860402913
34.25, 9.44087511294902, 82.8529801818295, 92.0770765704976
